Date,Price,Open,High,Low,Volume,Chg%
"Aug 13, 2015","25,763","25,785","25,859","25,700",14.69K,-0.52%
"Aug 12, 2015","25,898","25,400","25,923","25,400",23.19K,2.27%
"Aug 11, 2015","25,323","25,045","25,430","25,002",20.87K,1.19%
"Aug 10, 2015","25,026","24,800","25,096","24,774",14.67K,0.93%
"Aug 07, 2015","24,796","24,682","24,872","24,615",19.13K,0.42%
"Aug 06, 2015","24,692","24,583","24,745","24,530",10.62K,0.60%
"Aug 05, 2015","24,545","24,614","24,635","24,500",0.10K,-0.38%
"Aug 04, 2015","24,638","24,670","24,704","24,540",0.29K,-0.23%
"Aug 03, 2015","24,696","24,823","24,886","24,666",2.83K,-0.38%
"Jul 31, 2015","24,789","24,680","24,919","24,551",15.36K,0.20%
"Jul 30, 2015","24,739","24,702","24,824","24,581",17.05K,0.04%
"Jul 29, 2015","24,729","24,784","24,849","24,705",14.89K,-0.16%
"Jul 28, 2015","24,768","24,837","24,870","24,714",14.79K,-0.57%
"Jul 27, 2015","24,910","24,694","25,034","24,671",21.50K,0.73%
"Jul 24, 2015","24,729","24,701","24,829","24,470",19.48K,-0.05%
"Jul 23, 2015","24,742","24,786","24,919","24,716",18.27K,0.22%
"Jul 22, 2015","24,688","24,850","24,850","24,591",20.05K,-0.88%
"Jul 21, 2015","24,908","24,997","25,065","24,881",14.62K,-0.54%
"Jul 20, 2015","25,042","25,480","25,480","24,910",23.10K,-1.82%
"Jul 17, 2015","25,505","25,780","25,780","25,482",13.12K,-1.04%
"Jul 16, 2015","25,774","25,824","25,824","25,720",10.57K,-0.30%
"Jul 15, 2015","25,852","25,987","25,987","25,774",14.06K,-0.32%
"Jul 14, 2015","25,934","26,026","26,095","25,911",11.83K,-0.38%
"Jul 13, 2015","26,033","26,122","26,125","25,952",12.04K,-0.15%
"Jul 10, 2015","26,071","26,080","26,175","26,030",12.14K,0.00%
"Jul 09, 2015","26,071","26,130","26,250","26,050",14.66K,-0.58%
"Jul 08, 2015","26,222","26,011","26,250","25,870",17.35K,0.73%
"Jul 07, 2015","26,032","26,271","26,288","25,886",19.00K,-1.15%
"Jul 06, 2015","26,335","26,393","26,397","26,205",11.60K,-0.22%
"Jul 03, 2015","26,393","26,010","26,800","26,005",0.27K,1.42%
"Jul 02, 2015","26,024","26,164","26,246","25,985",0.47K,-0.60%
"Jul 01, 2015","26,182","26,275","26,380","26,160",1.79K,-0.45%
"Jun 30, 2015","26,301","26,452","26,470","26,211",7.76K,-0.78%
"Jun 29, 2015","26,508","26,482","26,716","26,461",8.86K,0.41%
"Jun 26, 2015","26,399","26,383","26,468","26,292",9.71K,0.13%
"Jun 25, 2015","26,365","26,470","26,494","26,342",7.83K,-0.20%
"Jun 24, 2015","26,418","26,510","26,559","26,361",9.93K,-0.23%
"Jun 23, 2015","26,478","26,650","26,676","26,461",9.71K,-0.42%
"Jun 22, 2015","26,589","26,941","26,941","26,570",11.55K,-1.37%
"Jun 19, 2015","26,959","27,020","27,061","26,901",7.99K,-0.27%
"Jun 18, 2015","27,031","26,760","27,120","26,760",15.63K,1.00%
"Jun 17, 2015","26,763","26,828","26,828","26,690",8.43K,-0.25%
"Jun 16, 2015","26,831","26,938","26,958","26,760",9.78K,-0.31%
"Jun 15, 2015","26,915","26,795","26,997","26,625",14.25K,0.53%
"Jun 12, 2015","26,773","26,770","26,860","26,725",9.19K,0.00%
"Jun 11, 2015","26,772","26,864","26,864","26,681",9.48K,-0.29%
"Jun 10, 2015","26,850","26,750","26,958","26,730",10.57K,0.36%
"Jun 09, 2015","26,754","26,715","26,817","26,665",11.23K,0.23%
"Jun 08, 2015","26,693","26,691","26,749","26,621",8.06K,0.96%
"Jun 05, 2015","26,439","26,599","26,613","26,371",0.26K,-0.47%
"Jun 04, 2015","26,564","26,840","26,869","26,454",0.04K,-0.90%
"Jun 03, 2015","26,806","26,908","27,000","26,775",0.18K,-0.19%
"Jun 02, 2015","26,856","26,743","26,929","26,730",0.82K,0.62%
"Jun 01, 2015","26,690","26,926","27,014","26,133",4.37K,-0.66%
"May 29, 2015","26,866","26,900","26,949","26,820",8.56K,-0.12%
"May 28, 2015","26,899","26,877","26,950","26,760",11.25K,0.00%
"May 27, 2015","26,900","26,929","26,994","26,856",9.90K,-0.06%
"May 26, 2015","26,917","27,154","27,227","26,884",14.64K,-0.97%
"May 25, 2015","27,180","27,112","27,197","27,101",6.98K,0.28%
"May 22, 2015","27,105","27,144","27,327","27,071",13.44K,-0.09%
"May 21, 2015","27,130","27,280","27,339","27,108",12.95K,-0.62%
"May 20, 2015","27,299","27,280","27,370","27,205",11.46K,-0.04%
"May 19, 2015","27,309","27,565","27,599","27,266",17.57K,-1.16%
"May 18, 2015","27,629","27,518","27,695","27,513",13.94K,0.57%
"May 15, 2015","27,473","27,417","27,500","27,260",15.94K,0.11%
"May 14, 2015","27,444","27,465","27,599","27,370",19.02K,-0.34%
"May 13, 2015","27,539","27,131","27,569","27,063",21.70K,1.32%
"May 12, 2015","27,180","26,899","27,225","26,892",17.50K,1.22%
"May 11, 2015","26,853","26,898","26,969","26,786",14.01K,-0.19%
"May 08, 2015","26,903","26,960","27,019","26,825",16.35K,-0.18%
"May 07, 2015","26,951","26,904","27,050","26,862",15.86K,0.09%
"May 06, 2015","26,928","26,950","27,070","26,835",14.94K,0.28%
"May 05, 2015","26,852","26,734","27,060","26,640",0.19K,0.39%
"May 04, 2015","26,747","26,580","27,114","26,580",0.39K,1.00%
"May 01, 2015","26,483","26,572","26,572","26,300",2.02K,-0.41%
"Apr 30, 2015","26,593","27,056","27,148","26,500",10.43K,-1.86%
"Apr 29, 2015","27,096","26,985","27,140","26,953",8.63K,0.22%
"Apr 28, 2015","27,036","26,969","27,059","26,833",9.36K,0.34%
"Apr 27, 2015","26,944","26,624","26,980","26,588",12.83K,1.39%
"Apr 24, 2015","26,574","26,734","26,839","26,521",12.98K,-0.76%
"Apr 23, 2015","26,777","26,515","26,792","26,461",12.51K,1.09%
"Apr 22, 2015","26,489","26,778","26,848","26,459",16.54K,-1.17%
"Apr 21, 2015","26,803","26,745","26,820","26,632",14.25K,0.31%
"Apr 20, 2015","26,719","26,699","26,849","26,670",11.99K,0.06%
"Apr 17, 2015","26,702","26,530","26,730","26,520",11.63K,0.64%
"Apr 16, 2015","26,533","26,644","26,740","26,472",12.93K,-0.42%
"Apr 15, 2015","26,644","26,450","26,680","26,388",12.44K,0.72%
"Apr 14, 2015","26,454","26,569","26,569","26,300",8.70K,-0.61%
"Apr 13, 2015","26,616","26,703","26,730","26,550",10.39K,-0.33%
"Apr 10, 2015","26,703","26,482","26,750","26,452",13.55K,0.95%
"Apr 09, 2015","26,452","26,612","26,612","26,410",12.46K,-0.86%
"Apr 08, 2015","26,682","26,842","26,873","26,615",11.85K,-0.55%
"Apr 07, 2015","26,829","26,925","26,928","26,801",8.93K,-0.42%
"Apr 06, 2015","26,941","26,625","27,038","26,625",13.58K,1.48%
"Apr 02, 2015","26,548","26,601","26,697","26,460",7.80K,0.14%
"Apr 01, 2015","26,510","26,122","26,800","26,060",1.60K,1.72%
"Mar 31, 2015","26,061","26,200","26,310","26,020",5.28K,-0.68%
"Mar 30, 2015","26,239","26,468","26,468","26,200",10.61K,-1.22%
"Mar 27, 2015","26,564","26,774","26,774","26,381",15.74K,-0.90%
"Mar 26, 2015","26,805","26,519","26,991","26,519",16.89K,1.19%
"Mar 25, 2015","26,491","26,313","26,519","26,219",14.89K,0.54%
"Mar 24, 2015","26,350","26,180","26,389","26,140",14.19K,0.54%
"Mar 23, 2015","26,208","26,195","26,226","26,089",11.46K,0.05%
"Mar 20, 2015","26,195","25,996","26,249","25,915",18.36K,0.87%
"Mar 19, 2015","25,970","25,712","25,992","25,712",21.33K,1.24%
"Mar 18, 2015","25,653","25,665","25,700","25,520",16.40K,0.07%
"Mar 17, 2015","25,635","25,741","25,830","25,551",20.54K,-0.63%
"Mar 16, 2015","25,797","25,945","25,967","25,735",14.55K,-0.48%
"Mar 14, 2015","25,922","25,922","25,922","25,922",0,0.05%
"Mar 13, 2015","25,909","25,750","25,945","25,750",19.76K,0.85%
"Mar 12, 2015","25,690","25,750","25,890","25,609",21.26K,-0.10%
"Mar 11, 2015","25,716","25,979","25,996","25,691",17.90K,-0.94%
"Mar 10, 2015","25,960","26,050","26,100","25,825",21.18K,-0.39%
"Mar 09, 2015","26,062","26,096","26,177","26,041",12.55K,0.02%
"Mar 06, 2015","26,058","26,485","26,530","26,025",15.68K,-1.57%
"Mar 05, 2015","26,473","26,510","26,599","26,418",0.22K,-0.25%
"Mar 04, 2015","26,539","26,500","26,600","26,401",3.30K,0.33%
"Mar 03, 2015","26,453","26,527","26,601","26,400",1.05K,-0.33%
"Mar 02, 2015","26,541","26,508","26,997","26,440",5.08K,0.23%
"Feb 28, 2015","26,480","26,111","26,518","26,043",8.15K,1.05%
"Feb 27, 2015","26,206","26,243","26,320","26,132",13.56K,-0.13%
"Feb 26, 2015","26,239","26,200","26,370","26,200",14.62K,0.37%
"Feb 25, 2015","26,142","26,138","26,343","26,120",14.25K,0.25%
"Feb 24, 2015","26,077","26,219","26,277","26,015",14.35K,-0.39%
"Feb 23, 2015","26,178","26,281","26,310","26,001",18.60K,-0.54%
"Feb 21, 2015","26,319","26,319","26,319","26,319",0,0.01%
"Feb 20, 2015","26,317","26,337","26,435","26,186",15.08K,0.09%
"Feb 19, 2015","26,294","26,260","26,521","26,199",16.56K,0.43%
"Feb 18, 2015","26,181","26,280","26,390","26,128",15.57K,-0.23%
"Feb 17, 2015","26,241","26,722","26,722","26,215",11.24K,-1.87%
"Feb 16, 2015","26,742","26,720","26,884","26,720",8.74K,0.18%
"Feb 13, 2015","26,694","26,700","26,815","26,642",17.17K,0.22%
"Feb 12, 2015","26,635","26,756","26,920","26,620",15.85K,-0.68%
"Feb 11, 2015","26,817","27,050","27,050","26,770",16.68K,-0.74%
"Feb 10, 2015","27,016","27,180","27,180","26,984",13.53K,-0.38%
"Feb 09, 2015","27,119","27,011","27,172","26,996",13.60K,0.56%
"Feb 06, 2015","26,968","27,498","27,598","26,912",22.24K,-2.58%
"Feb 05, 2015","27,683","27,785","27,900","27,461",0.11K,-0.47%
"Feb 04, 2015","27,814","27,660","27,835","27,578",0.17K,0.46%
"Feb 03, 2015","27,687","28,071","28,079","27,600",0.54K,-1.37%
"Feb 02, 2015","28,071","28,120","28,197","27,743",2.23K,0.57%
"Jan 30, 2015","27,911","27,540","28,260","27,470",16.39K,1.61%
"Jan 29, 2015","27,470","27,782","27,848","27,435",22.61K,-1.17%
"Jan 28, 2015","27,795","27,896","27,974","27,771",15.13K,-0.50%
"Jan 27, 2015","27,934","27,815","28,033","27,584",20.58K,0.17%
"Jan 25, 2015","27,887","27,887","27,887","27,887",0,0.01%
"Jan 23, 2015","27,884","28,015","28,114","27,813",18.52K,-0.61%
"Jan 22, 2015","28,055","27,966","28,240","27,762",27.56K,0.23%
"Jan 21, 2015","27,992","28,071","28,298","27,850",27.72K,-0.38%
"Jan 20, 2015","28,098","27,700","28,145","27,700",27.57K,1.37%
"Jan 19, 2015","27,718","27,642","27,784","27,633",15.76K,0.33%
"Jan 17, 2015","27,627","27,627","27,627","27,627",0,-0.17%
"Jan 16, 2015","27,673","27,540","27,798","27,383",28.54K,0.65%
"Jan 15, 2015","27,493","27,150","27,546","26,731",50.28K,1.04%
"Jan 14, 2015","27,210","27,013","27,280","26,916",24.40K,0.51%
"Jan 13, 2015","27,071","27,118","27,258","27,020",22.93K,0.14%
"Jan 12, 2015","27,032","26,865","27,119","26,839",21.93K,0.84%
"Jan 09, 2015","26,806","26,751","26,877","26,680",19.71K,-0.01%
"Jan 08, 2015","26,808","27,150","27,150","26,770",21.73K,-1.29%
"Jan 07, 2015","27,159","27,328","27,350","27,110",19.66K,-0.83%
"Jan 06, 2015","27,385","27,095","27,442","27,094",26.64K,2.00%
"Jan 05, 2015","26,847","26,800","26,911","26,650",0.57K,0.55%
"Jan 02, 2015","26,700","26,585","26,740","26,285",1.99K,0.43%
"Jan 01, 2015","26,586","26,610","26,647","26,539",1.82K,-0.03%
"Dec 31, 2014","26,594","26,909","26,909","26,491",9.51K,-1.17%
"Dec 30, 2014","26,908","26,646","27,068","26,511",16.30K,1.17%
"Dec 29, 2014","26,598","26,919","26,919","26,560",10.82K,-1.10%
"Dec 26, 2014","26,894","26,470","26,930","26,470",13.78K,1.74%
"Dec 24, 2014","26,433","26,500","26,514","26,411",6.95K,-0.13%
"Dec 23, 2014","26,468","26,499","26,600","26,366",13.76K,0.04%
"Dec 22, 2014","26,458","26,859","26,910","26,403",15.11K,-1.49%
"Dec 19, 2014","26,859","26,725","26,922","26,654",13.73K,0.75%
"Dec 18, 2014","26,659","26,888","27,111","26,580",22.40K,-0.53%
"Dec 17, 2014","26,802","27,011","27,099","26,775",19.26K,-0.89%
"Dec 16, 2014","27,044","27,120","27,636","26,822",35.79K,-0.47%
"Dec 15, 2014","27,173","27,037","27,348","26,912",19.06K,0.31%
"Dec 12, 2014","27,088","27,168","27,188","26,910",19.32K,-0.20%
"Dec 11, 2014","27,142","27,096","27,240","26,860",18.57K,0.33%
"Dec 10, 2014","27,054","27,000","27,220","26,910",18.25K,0.11%
"Dec 09, 2014","27,023","26,322","27,168","26,321",25.02K,3.03%
"Dec 08, 2014","26,228","26,277","26,350","26,164",10.30K,-0.19%
"Dec 05, 2014","26,279","26,698","26,698","25,801",0.17K,-0.79%
"Dec 04, 2014","26,488","26,299","26,850","26,299",0.06K,-0.03%
"Dec 03, 2014","26,496","26,309","26,699","26,236",0.09K,1.04%
"Dec 02, 2014","26,224","26,438","27,050","26,087",1.15K,-1.21%
"Dec 01, 2014","26,546","25,803","26,627","25,123",5.73K,2.68%
"Nov 28, 2014","25,853","26,150","26,244","25,815",15.53K,-1.46%
"Nov 27, 2014","26,237","26,355","26,355","26,170",14.22K,-0.61%
"Nov 26, 2014","26,397","26,395","26,440","26,330",10.02K,0.22%
"Nov 25, 2014","26,338","26,480","26,537","26,322",19.75K,-0.51%
"Nov 24, 2014","26,473","26,462","26,539","26,420",15.02K,0.31%
"Nov 21, 2014","26,390","26,509","26,623","26,340",26.75K,-0.26%
"Nov 20, 2014","26,459","26,620","26,620","26,375",26.02K,-0.94%
"Nov 19, 2014","26,710","26,548","26,840","26,235",33.87K,0.46%
"Nov 18, 2014","26,587","26,367","26,756","26,367",24.60K,1.02%
"Nov 17, 2014","26,319","26,370","26,499","26,275",20.73K,-0.35%
"Nov 16, 2014","26,411","26,411","26,411","26,411",0,-0.18%
"Nov 14, 2014","26,458","25,791","26,519","25,585",33.82K,2.44%
"Nov 13, 2014","25,827","25,849","25,920","25,689",20.23K,0.13%
"Nov 12, 2014","25,794","25,798","25,940","25,735",17.11K,0.00%
"Nov 11, 2014","25,793","25,632","25,861","25,434",19.18K,0.29%
"Nov 10, 2014","25,719","25,949","26,070","25,670",15.44K,-0.80%
"Nov 07, 2014","25,926","25,475","25,970","25,172",30.78K,1.80%
"Nov 06, 2014","25,467","25,448","25,568","25,411",8.38K,0.47%
"Nov 05, 2014","25,348","25,578","26,340","25,201",0.98K,-1.79%
"Nov 04, 2014","25,810","25,930","25,965","25,725",0.22K,-0.22%
"Nov 03, 2014","25,868","25,877","25,947","25,750",3.75K,-0.22%
"Oct 31, 2014","25,924","26,350","26,375","25,684",15.94K,-1.71%
"Oct 30, 2014","26,376","26,811","26,811","26,326",10.88K,-1.82%
"Oct 29, 2014","26,864","26,974","26,990","26,805",6.31K,-0.17%
"Oct 28, 2014","26,909","26,962","27,076","26,880",8.53K,-0.37%
"Oct 27, 2014","27,008","26,957","27,048","26,913",7.36K,0.17%
"Oct 24, 2014","26,963","27,050","27,067","26,950",3.46K,0.09%
"Oct 23, 2014","26,940","27,174","27,174","26,913",6.40K,-1.44%
"Oct 22, 2014","27,333","27,369","27,389","27,265",9.86K,-0.22%
